crop_filename,original_image,ann_id,x,y,w,h,gender,upper_color,lower_color
ob1_10_RD_P1_frame_001330_1.png,10_RD_P1_frame_001330.png,1,761,59,6,14,Female,White,Black
ob1_10_RD_P1_frame_001330_2.png,10_RD_P1_frame_001330.png,2,755,55,4,9,Female,White,Black
ob1_10_RD_P1_frame_001330_3.png,10_RD_P1_frame_001330.png,3,720,70,5,12,Female,White,Black
ob1_10_RD_P1_frame_001330_4.png,10_RD_P1_frame_001330.png,4,728,69,3,11,Female,White,Black
ob1_10_RD_P1_frame_001330_5.png,10_RD_P1_frame_001330.png,5,772,164,10,31,Female,Green,Black
ob1_10_RD_P1_frame_001330_6.png,10_RD_P1_frame_001330.png,6,763,162,9,33,Female,White,Black
ob1_10_RD_P1_frame_001330_7.png,10_RD_P1_frame_001330.png,7,770,91,8,17,Female,White,Black
ob1_10_RD_P1_frame_001330_8.png,10_RD_P1_frame_001330.png,8,772,73,6,19,Female,White,Black
ob1_10_RD_P1_frame_001250_0.png,10_RD_P1_frame_001250.png,0,696,191,12,40,Female,White,Black
ob1_10_RD_P1_frame_001250_1.png,10_RD_P1_frame_001250.png,1,754,56,6,15,Female,White,Black
ob1_10_RD_P1_frame_001250_2.png,10_RD_P1_frame_001250.png,2,1037,137,12,28,Female,White,Black
ob1_10_RD_P1_frame_001250_3.png,10_RD_P1_frame_001250.png,3,710,65,8,17,Female,White,Black
ob1_10_RD_P1_frame_001250_4.png,10_RD_P1_frame_001250.png,4,760,172,12,33,Female,Green,Black
ob1_10_RD_P1_frame_001250_5.png,10_RD_P1_frame_001250.png,5,745,167,13,34,Female,White,Black
ob1_10_RD_P1_frame_001250_6.png,10_RD_P1_frame_001250.png,6,763,85,7,18,Female,White,Black
ob1_10_RD_P1_frame_001250_7.png,10_RD_P1_frame_001250.png,7,773,77,5,19,Female,White,Black
ob1_10_RD_P1_frame_001320_0.png,10_RD_P1_frame_001320.png,0,702,182,12,40,Female,White,Black
ob1_10_RD_P1_frame_001320_1.png,10_RD_P1_frame_001320.png,1,761,59,5,14,Female,White,Black
ob1_10_RD_P1_frame_001320_2.png,10_RD_P1_frame_001320.png,2,755,55,4,9,Female,White,Black
ob1_10_RD_P1_frame_001320_3.png,10_RD_P1_frame_001320.png,3,719,70,4,12,Female,White,Black
ob1_10_RD_P1_frame_001320_4.png,10_RD_P1_frame_001320.png,4,727,69,3,12,Female,White,Black
ob1_10_RD_P1_frame_001320_5.png,10_RD_P1_frame_001320.png,5,771,165,9,29,Female,Green,Black
ob1_10_RD_P1_frame_001320_6.png,10_RD_P1_frame_001320.png,6,763,163,8,33,Female,White,Black
ob1_10_RD_P1_frame_001320_7.png,10_RD_P1_frame_001320.png,7,770,90,7,17,Female,White,Black
ob1_10_RD_P1_frame_001320_8.png,10_RD_P1_frame_001320.png,8,771,75,7,18,Female,White,Black
ob1_10_RD_P1_frame_001230_0.png,10_RD_P1_frame_001230.png,0,692,196,13,39,Female,White,Black
ob1_10_RD_P1_frame_001230_1.png,10_RD_P1_frame_001230.png,1,754,57,5,16,Female,White,Black
ob1_10_RD_P1_frame_001230_2.png,10_RD_P1_frame_001230.png,2,706,68,7,14,Female,White,Black
ob1_10_RD_P1_frame_001230_3.png,10_RD_P1_frame_001230.png,3,757,174,12,34,Female,Green,Black
ob1_10_RD_P1_frame_001230_4.png,10_RD_P1_frame_001230.png,4,740,169,13,34,Female,White,Black
ob1_10_RD_P1_frame_001230_5.png,10_RD_P1_frame_001230.png,5,762,85,7,18,Female,White,Black
ob1_10_RD_P1_frame_001230_6.png,10_RD_P1_frame_001230.png,6,771,78,7,19,Female,White,Black
